App_Id,App_Name,AppStore_Url,Primary_Genre,Content_Rating,Size_Bytes,Required_IOS_Version,Released,Updated,Version,Price,Currency,Free,DeveloperId,Developer,Developer_Url,Developer_Website,Average_User_Rating,Reviews,Current_Version_Score,Current_Version_Reviews
com.impulse.SDPNativeClient-Mac,SDP,https://apps.apple.com/us/app/sdp/id1367502538?mt=12&uo=4,Productivity,4+,14936672,10.13,2019-01-19T11:58:19Z,2020-05-26T16:37:51Z,1.1.1,0.0,USD,True,1367502537,"Impulse Point, LLC.",https://apps.apple.com/us/developer/impulse-point-llc/id1367502537?mt=12&uo=4,https://impulse.com/sdp/,0.0,0,0.0,0
com.Payoneer.PayoneerDevAdHoc,Payoneer,https://apps.apple.com/us/app/payoneer/id663338402?uo=4,Finance,4+,32590848,11.0,2013-07-24T09:46:13Z,2021-10-11T10:41:33Z,5.8.0,0.0,USD,True,663338405,Payoneer Inc.,https://apps.apple.com/us/developer/payoneer-inc/id663338405?uo=4,https://www.payoneer.com,4.60584,137,4.60584,137
app.com.mycarcontrols.carlink,CL6,https://apps.apple.com/us/app/cl6/id1221007547?uo=4,Lifestyle,4+,143114240,9.3,2017-10-04T15:46:25Z,2021-02-27T21:16:42Z,4.3.1,0.0,USD,True,1126478871,Automobility Distribution,https://apps.apple.com/us/developer/automobility-distribution/id1126478871?uo=4,http://www.carlink6.com/,2.94475,181,2.94475,181
com.LDhelvei,HELVEI,https://apps.apple.com/us/app/helvei/id1123989543?uo=4,Utilities,4+,8885248,7.0,2016-06-17T00:44:53Z,2017-01-19T23:54:08Z,2.1,0.0,USD,True,1251873828,"Shenzhen LingDong Intelligent Technologies CO., LTD.",https://apps.apple.com/us/developer/shenzhen-lingdong-intelligent-technologies-co-ltd/id1251873828?uo=4,,3.0,1,3.0,1
gkpln3.all-fm-ios,All-FM:  Live Israeli Radio,https://apps.apple.com/us/app/all-fm-live-israeli-radio/id1513127387?uo=4,Music,4+,4420608,13.0,2020-06-09T07:00:00Z,2020-06-09T23:39:32Z,1.0,0.0,USD,True,1219889315,Radius Broadcasting LTD,https://apps.apple.com/us/developer/radius-broadcasting-ltd/id1219889315?uo=4,,0.0,0,0.0,0
com.irracingteam.carsgames,IR Racing Team - Cars Game,https://apps.apple.com/us/app/ir-racing-team-cars-game/id1523146456?uo=4,Games,4+,196849664,10.0,2020-07-29T07:00:00Z,2020-08-07T23:59:13Z,1.03,0.0,USD,True,1279219318,THREE GOLDEN MONKEYS LAB SOCIEDAD LIMITADA,https://apps.apple.com/us/developer/three-golden-monkeys-lab-sociedad-limitada/id1279219318?uo=4,https://instagram.com/threegoldenmonkeys?igshid=ltknk484qkft,5.0,1,5.0,1
com.guestexpressapp.noblehouse,Noble House,https://apps.apple.com/us/app/noble-house/id1524099553?uo=4,Travel,4+,43645952,11.0,2020-07-18T07:00:00Z,2020-12-05T00:42:05Z,1.4,0.0,USD,True,1138066028,"Hospitality App Development, LLC",https://apps.apple.com/us/developer/hospitality-app-development-llc/id1138066028?uo=4,,3.0,4,3.0,4
com.improvingmedia.basqueflashcardswithpictureslite,Basque Flashcards with Pictures Lite,https://apps.apple.com/us/app/basque-flashcards-with-pictures-lite/id887222119?uo=4,Education,4+,11836416,7.1,2014-06-09T18:43:59Z,2015-02-18T16:14:32Z,2.0,0.0,USD,True,532898992,improvingmedia.com,https://apps.apple.com/us/developer/improvingmedia-com/id532898992?uo=4,,1.0,1,1.0,1
com.tapmango.mongafriedchicken,Monga Fried Chicken,https://apps.apple.com/us/app/monga-fried-chicken/id1531940455?uo=4,Lifestyle,4+,72572928,11.0,2020-09-28T07:00:00Z,2020-09-28T18:01:14Z,3.0.3,0.0,USD,True,1531940457,Monga Fried Chicken,https://apps.apple.com/us/developer/monga-fried-chicken/id1531940457?uo=4,,0.0,0,0.0,0
ru.smartresto.control,SmartControl for iiko,https://apps.apple.com/us/app/smartcontrol-for-iiko/id1449576592?uo=4,Business,4+,43530240,9.0,2019-03-02T23:21:22Z,2021-03-10T17:52:55Z,1.5,0.0,USD,True,1449576591,Alexey Kirillov,https://apps.apple.com/us/developer/alexey-kirillov/id1449576591?uo=4,http://control.smartresto.ru,0.0,0,0.0,0
com.csiweb.digitalbanking.bk0600pbd,ProBank Direct,https://apps.apple.com/us/app/probank-direct/id1500495514?uo=4,Finance,4+,118516736,11.0,2020-03-02T08:00:00Z,2021-07-22T09:11:29Z,15.1.2,0.0,USD,True,514561531,Professional Bank,https://apps.apple.com/us/developer/professional-bank/id514561531?uo=4,,0.0,0,0.0,0
com.tbbautista,Taber Houston Texas,https://apps.apple.com/us/app/taber-houston-texas/id1533275532?uo=4,Lifestyle,17+,54286336,12.0,2020-09-29T07:00:00Z,2020-09-29T22:20:44Z,1.0,0.0,USD,True,1533275534,Tabernaculo Biblico,https://apps.apple.com/us/developer/tabernaculo-biblico/id1533275534?uo=4,,0.0,0,0.0,0
de.springermedizin.facharzttraining,Facharzt Training,https://apps.apple.com/us/app/facharzt-training/id1547971563?uo=4,Health & Fitness,17+,35113984,10.0,2021-03-25T07:00:00Z,2021-07-30T16:06:51Z,1.0.2,0.0,USD,True,432096483,SpringerMedizin,https://apps.apple.com/us/developer/springermedizin/id432096483?uo=4,https://www.springermedizin.de,0.0,0,0.0,0
com.mobileinventor.bravoacademyofmusic,Bravo Academy of Music,https://apps.apple.com/us/app/bravo-academy-of-music/id1091400800?uo=4,Sports,4+,12436480,10.3,2016-03-14T22:44:19Z,2018-08-29T00:04:06Z,5.9.4,0.0,USD,True,495582696,Mobile Inventor Corp,https://apps.apple.com/us/developer/mobile-inventor-corp/id495582696?uo=4,,0.0,0,0.0,0
com.FoliesAPP.ParachuteControl,ParachuteControl,https://apps.apple.com/us/app/parachutecontrol/id1534903129?uo=4,Games,4+,97861632,11.0,2020-10-09T07:00:00Z,2020-10-10T01:45:48Z,1.0,0.0,USD,True,1447504491,SAVON BENJAMIN,https://apps.apple.com/us/developer/savon-benjamin/id1447504491?uo=4,http://foliesonline.com,5.0,1,5.0,1
com.nuh.nuhguideliness,NUH Guidelines,https://apps.apple.com/us/app/nuh-guidelines/id986806679?uo=4,Medical,12+,28813312,6.0,2015-08-04T10:04:10Z,2015-10-21T08:30:08Z,2.4,0.0,USD,True,1571943185,Nottingham University Hospitals,https://apps.apple.com/us/developer/nottingham-university-hospitals/id1571943185?uo=4,,0.0,0,0.0,0
com.devfusion.machcomedy2013,Machynlleth Comedy Festival,https://apps.apple.com/us/app/machynlleth-comedy-festival/id629576988?uo=4,Reference,12+,53446656,8.0,2013-04-09T17:32:02Z,2020-02-18T01:01:19Z,9.01.01,0.0,USD,True,629578171,Devfusion,https://apps.apple.com/us/developer/devfusion/id629578171?uo=4,http://www.machcomedyfest.co.uk/,0.0,0,0.0,0
com.turkler-nerede.app,Türkler Nerede,https://apps.apple.com/us/app/t%C3%BCrkler-nerede/id1535971581?uo=4,Social Networking,17+,122674176,13.0,2020-11-12T08:00:00Z,2021-04-08T21:23:56Z,4.3.3,0.0,USD,True,1535815193,Burhan Yigit,https://apps.apple.com/us/developer/burhan-yigit/id1535815193?uo=4,,0.0,0,0.0,0
com.ShanghaiYG-MGIS,LiveYes,https://apps.apple.com/us/app/liveyes/id1070463534?uo=4,Lifestyle,4+,57110528,7.0,2016-06-16T02:00:36Z,2019-11-08T10:05:22Z,4.2.1,0.0,USD,True,983945616,JINMING LIU,https://apps.apple.com/us/developer/jinming-liu/id983945616?uo=4,,2.29412,85,2.29412,85
uk.co.bbqmania,Bbq mania,https://apps.apple.com/us/app/bbq-mania/id1584924590?uo=4,Food & Drink,4+,55559168,11.0,2021-10-01T07:00:00Z,2021-10-01T20:42:01Z,9.11,0.0,USD,True,1583973559,shenay mohamed karveli,https://apps.apple.com/us/developer/shenay-mohamed-karveli/id1583973559?uo=4,,0.0,0,0.0,0
com.ChowNow.ZappyPizza,Zappy Pizza,https://apps.apple.com/us/app/zappy-pizza/id1558067179?uo=4,Food & Drink,4+,101211136,10.0,2021-03-23T07:00:00Z,2021-03-23T21:26:46Z,3.11.0,0.0,USD,True,1558067181,DRC Foods Inc,https://apps.apple.com/us/developer/drc-foods-inc/id1558067181?uo=4,,5.0,7,5.0,7
global.peoplecare.app,Peoplecare Assessments,https://apps.apple.com/us/app/peoplecare-assessments/id1571072497?uo=4,Utilities,17+,66751488,11.0,2021-07-02T07:00:00Z,2021-07-02T21:28:52Z,1.21,0.0,USD,True,1571072499,Peoplecare Global GmbH,https://apps.apple.com/us/developer/peoplecare-global-gmbh/id1571072499?uo=4,https://peoplecare.global,0.0,0,0.0,0
br.ufmt.semiedu2018,SemiEdu 2018,https://apps.apple.com/us/app/semiedu-2018/id1439106658?uo=4,Education,4+,51746816,10.3,2018-10-18T14:20:59Z,2018-11-06T19:03:47Z,1.4,0.0,USD,True,1475781851,Governo do Brasil,https://apps.apple.com/us/developer/governo-do-brasil/id1475781851?uo=4,http://eventosacademicos.ufmt.br/index.php/semiedu/SemiEdu2018,0.0,0,0.0,0
io.uras.spicebelek,Spice Hotel SPA,https://apps.apple.com/us/app/spice-hotel-spa/id1524317486?uo=4,Entertainment,4+,214740992,9.0,2020-07-22T07:00:00Z,2020-09-02T18:29:08Z,1.0.3,0.0,USD,True,1459382307,Yigit Yuceer,https://apps.apple.com/us/developer/yigit-yuceer/id1459382307?uo=4,,0.0,0,0.0,0
com.evolvemedicalsystems.sbp,SmartBP - Smart Blood Pressure,https://apps.apple.com/us/app/smartbp-smart-blood-pressure/id519076558?uo=4,Medical,12+,107202560,13.2,2012-06-28T17:07:02Z,2021-10-01T21:16:18Z,6.8,0.0,USD,True,519076561,"Evolve Medical Systems, LLC",https://apps.apple.com/us/developer/evolve-medical-systems-llc/id519076561?uo=4,https://www.smartbp.app/,4.37303,15634,4.37303,15634
com.excelon.excelon.go,Excelon.GO,https://apps.apple.com/us/app/excelon-go/id1553611472?uo=4,Finance,4+,14831616,12.0,2021-07-30T07:00:00Z,2021-07-30T18:20:53Z,1.5,0.0,USD,True,1457849383,Excelon Financial Services Ltd,https://apps.apple.com/us/developer/excelon-financial-services-ltd/id1457849383?uo=4,https://excelon.io,5.0,2,5.0,2
bee.pimpleblemishremover.com,Pimple & Blemish Remover,https://apps.apple.com/us/app/pimple-blemish-remover/id1441003423?uo=4,Photo & Video,4+,37975040,9.3,2018-11-03T09:58:27Z,2018-11-03T09:58:27Z,1.0,0.0,USD,True,1248252947,Nalin Savaliya,https://apps.apple.com/us/developer/nalin-savaliya/id1248252947?uo=4,http://nalinsavaliya.000webhostapp.com/,1.0,3,1.0,3
com.unplugged.misritalia,Misr Italia Properties,https://apps.apple.com/us/app/misr-italia-properties/id1489145233?uo=4,Lifestyle,4+,76958720,11.0,2019-12-23T08:00:00Z,2021-08-10T19:33:56Z,1.3.0,0.0,USD,True,1031084183,Unplugged,https://apps.apple.com/us/developer/unplugged/id1031084183?uo=4,,5.0,1,5.0,1
com.magostech.gettext,Get Text - Image To Text,https://apps.apple.com/us/app/get-text-image-to-text/id1130649330?uo=4,Utilities,4+,18387968,9.3,2016-07-05T21:48:37Z,2016-07-05T21:48:37Z,1.0,0.0,USD,True,1052985782,Magostech Information System Pvt Ltd,https://apps.apple.com/us/developer/magostech-information-system-pvt-ltd/id1052985782?uo=4,http://magostech.com,2.47368,19,2.47368,19
de.energis.WattsApp,WATT für Dich,https://apps.apple.com/us/app/watt-f%C3%BCr-dich/id1114464751?uo=4,Health & Fitness,4+,42117120,12.1,2017-03-10T14:46:54Z,2021-07-12T22:19:03Z,1.14,0.0,USD,True,1114464750,energis GmbH,https://apps.apple.com/us/developer/energis-gmbh/id1114464750?uo=4,https://www.wattfuerdich.de/,1.0,1,1.0,1
com.barbri.nexgen,BARBRI Study Plan,https://apps.apple.com/us/app/barbri-study-plan/id1105006693?uo=4,Education,4+,49291264,11.0,2016-06-24T14:49:23Z,2021-10-05T21:16:42Z,2.2.8,0.0,USD,True,507282204,"BARBRI, Inc.",https://apps.apple.com/us/developer/barbri-inc/id507282204?uo=4,http://www.barbri.com/,1.39655,58,1.39655,58
com.nikaha.HowtoPaintwithAcrylicPaintsiPhone,How to Paint with Acrylic Paints,https://apps.apple.com/us/app/how-to-paint-with-acrylic-paints/id1041310104?uo=4,Education,4+,18354176,6.0,2015-09-30T01:02:04Z,2015-09-30T01:02:04Z,1.0,0.0,USD,True,1404514848,Toan Le Nguyen,https://apps.apple.com/us/developer/toan-le-nguyen/id1404514848?uo=4,,4.5,2,4.5,2
com.startfaqe.Kunstkarusellen,Kunstkarusellen,https://apps.apple.com/us/app/kunstkarusellen/id1023230383?uo=4,Education,4+,61200384,8.0,2015-08-18T00:45:40Z,2015-08-18T00:45:40Z,1.0,0.0,USD,True,1023230382,Remzi Sopi,https://apps.apple.com/us/developer/remzi-sopi/id1023230382?uo=4,,5.0,1,5.0,1
com.biopetlabs.wprmobile-test,PooPrints,https://apps.apple.com/us/app/pooprints/id1488032183?uo=4,Utilities,4+,88131584,10.3,2020-05-20T07:00:00Z,2021-07-20T02:03:30Z,2.1.2,0.0,USD,True,1488032182,BioPetLabs,https://apps.apple.com/us/developer/biopetlabs/id1488032182?uo=4,http://dnawpr.com,5.0,2,5.0,2
com.headupgames.bridgeconstructorportal,Bridge Constructor Portal,https://apps.apple.com/us/app/bridge-constructor-portal/id1311353234?uo=4,Games,4+,197941248,9.0,2017-12-20T08:00:00Z,2020-02-06T08:35:04Z,5.2,1.99,USD,False,503190235,Headup GmbH,https://apps.apple.com/us/developer/headup-gmbh/id503190235?uo=4,http://www.headupgames.com,4.76769,3814,4.76769,3814
com.livi.purple,Purple Samurai,https://apps.apple.com/us/app/purple-samurai/id1504011518?uo=4,Games,9+,27304960,12.0,2020-03-23T07:00:00Z,2020-11-02T21:58:11Z,1.0.1,0.0,USD,True,1485837394,Liwei Li,https://apps.apple.com/us/developer/liwei-li/id1485837394?uo=4,,0.0,0,0.0,0
com.kimicoapps.MusicBuddy,MusicBuddy Pro: Music Manager,https://apps.apple.com/us/app/musicbuddy-pro-music-manager/id1039388044?uo=4,Music,4+,29772800,14.1,2015-11-23T07:00:44Z,2021-09-23T16:40:15Z,8.16.1,4.99,USD,False,395149953,"Kimico, Ltd.",https://apps.apple.com/us/developer/kimico-ltd/id395149953?uo=4,,4.72388,134,4.72388,134
com.bonetit.app,BonetitApp,https://apps.apple.com/us/app/bonetitapp/id1534879530?uo=4,Food & Drink,4+,30243840,10.0,2020-10-27T07:00:00Z,2020-11-02T21:04:31Z,1.3,0.0,USD,True,1518477334,Krenar Muhidini,https://apps.apple.com/us/developer/krenar-muhidini/id1518477334?uo=4,https://bonetitapp.com,5.0,1,5.0,1
com.inksand.train,Don't Crush,https://apps.apple.com/us/app/dont-crush/id1572380790?uo=4,Games,4+,100259840,10.0,2021-06-25T07:00:00Z,2021-06-25T10:01:55Z,0.3,0.0,USD,True,1443442960,INKSAND,https://apps.apple.com/us/developer/inksand/id1443442960?uo=4,,0.0,0,0.0,0
com.alyeldien.app,Aly-Eldien,https://apps.apple.com/us/app/aly-eldien/id1583500403?uo=4,Education,4+,101029888,11.0,2021-09-03T07:00:00Z,2021-09-03T13:33:56Z,1.0,0.0,USD,True,1583500405,Youssef Eladawy,https://apps.apple.com/us/developer/youssef-eladawy/id1583500405?uo=4,,5.0,1,5.0,1
com.coryvo2,Coryvo - Rhythm Sight Reading,https://apps.apple.com/us/app/coryvo-rhythm-sight-reading/id1080310064?uo=4,Music,4+,224096256,11.0,2016-04-16T04:21:18Z,2021-09-25T15:25:38Z,3.3.0,0.0,USD,True,1499642147,Nitzan Ravhon,https://apps.apple.com/us/developer/nitzan-ravhon/id1499642147?uo=4,,5.0,104,5.0,104
kr.ac.dgist.dorm,DGIST 학생생활관,https://apps.apple.com/us/app/dgist-%ED%95%99%EC%83%9D%EC%83%9D%ED%99%9C%EA%B4%80/id1103557410?uo=4,Education,4+,21610496,7.1.1,2016-05-02T02:21:37Z,2016-05-04T01:24:28Z,0.9.9,0.0,USD,True,1103557409,S&I Corporation,https://apps.apple.com/us/developer/s-i-corporation/id1103557409?uo=4,,0.0,0,0.0,0
com.adrian-garchuk.cutter,CUTTER – Cut and paint!,https://apps.apple.com/us/app/cutter-cut-and-paint/id1518646175?uo=4,Games,4+,91405312,10.0,2020-06-20T07:00:00Z,2020-08-12T09:16:56Z,1.4,0.0,USD,True,1477198541,Adrian Garciuc,https://apps.apple.com/us/developer/adrian-garciuc/id1477198541?uo=4,,0.0,0,0.0,0
net.parentlink.usd259,Wichita Public Schools,https://apps.apple.com/us/app/wichita-public-schools/id665984331?uo=4,Education,4+,41611264,10.0,2013-07-15T13:56:20Z,2021-06-16T08:39:14Z,5.6.13000,0.0,USD,True,1447505236,Unified School District 259,https://apps.apple.com/us/developer/unified-school-district-259/id1447505236?uo=4,https://www.blackboard.com,2.91667,12,2.91667,12
com.e2yazilim..konforetkinlik,Konfor Mobilya Etkinlik,https://apps.apple.com/us/app/konfor-mobilya-etkinlik/id1499268040?uo=4,Utilities,4+,2636800,13.0,2020-02-21T08:00:00Z,2020-02-21T14:13:17Z,1.0,0.0,USD,True,1452058655,Hakan Arslan,https://apps.apple.com/us/developer/hakan-arslan/id1452058655?uo=4,,0.0,0,0.0,0
com.activewebsite.My-Event-Manager,My Event Manager,https://apps.apple.com/us/app/my-event-manager/id939739201?uo=4,Lifestyle,4+,62323712,8.0,2014-11-15T03:20:45Z,2019-04-10T13:55:46Z,2.19,0.0,USD,True,547428743,Booj Mobile,https://apps.apple.com/us/developer/booj-mobile/id547428743?uo=4,http://www.independentre.com/,2.0,2,2.0,2
com.appstream.volersibene,Volersi Bene,https://apps.apple.com/us/app/volersi-bene/id1493168230?uo=4,Health & Fitness,4+,7098368,10.3,2020-01-03T08:00:00Z,2020-02-28T21:08:09Z,1.3,0.0,USD,True,1457543364,RETE RADIO AZZURRA SRL SEMPLIFICA TA,https://apps.apple.com/us/developer/rete-radio-azzurra-srl-semplifica-ta/id1457543364?uo=4,,0.0,0,0.0,0
com.gamehouse.d12.ios,Delicious - Hopes and Fears,https://apps.apple.com/us/app/delicious-hopes-and-fears/id1032374293?uo=4,Games,4+,861065216,8.0,2015-11-23T17:11:11Z,2019-04-24T08:08:47Z,6.2,0.0,USD,True,284837569,GameHouse,https://apps.apple.com/us/developer/gamehouse/id284837569?uo=4,https://www.gamehouseoriginalstories.com,4.4183,306,4.4183,306
com.Taxieh.driver,Taxieh-Driver,https://apps.apple.com/us/app/taxieh-driver/id1513716318?uo=4,Business,4+,63916032,11.0,2020-05-27T07:00:00Z,2020-05-29T17:23:10Z,2.0,0.0,USD,True,1481481002,Kali Baoween,https://apps.apple.com/us/developer/kali-baoween/id1481481002?uo=4,http://taxieh.com/privacy-policy,0.0,0,0.0,0
com.alphacarsbarnet.iOS.DriverApp,Alpha Driver,https://apps.apple.com/us/app/alpha-driver/id1323042626?uo=4,Travel,4+,101739520,10.0,2017-12-13T22:21:07Z,2019-10-15T17:11:42Z,4.0.2,0.0,USD,True,1006492555,e9ine,https://apps.apple.com/us/developer/e9ine/id1006492555?uo=4,http://www.alphacarsbarnet.co.uk/,1.0,1,1.0,1
sg.imath.recorder,HeyHi Recorder,https://apps.apple.com/us/app/heyhi-recorder/id1550955500?mt=12&uo=4,Education,4+,179068558,10.12.0,2021-02-07T08:00:00Z,2021-03-05T00:29:17Z,1.1.2,0.0,USD,True,1156133558,IMATH SOLUTIONS PTE LTD,https://apps.apple.com/us/developer/imath-solutions-pte-ltd/id1156133558?mt=12&uo=4,,0.0,0,0.0,0
com.aprosoftech.bgsj,Bhai Gursharan Singh Ji,https://apps.apple.com/us/app/bhai-gursharan-singh-ji/id1542509625?uo=4,Education,4+,48178176,11.0,2020-12-02T08:00:00Z,2021-07-19T16:19:58Z,1.4,0.0,USD,True,1542438765,Gursharan Singh,https://apps.apple.com/us/developer/gursharan-singh/id1542438765?uo=4,,3.66667,3,3.66667,3
Bubble.Zeus.bubblespinner,Bubble Spinner Deluxe,https://apps.apple.com/us/app/bubble-spinner-deluxe/id1161438713?uo=4,Games,4+,34938880,7.0,2016-10-04T15:48:20Z,2016-10-04T15:48:20Z,1.0,0.0,USD,True,1454004470,TRAN VAN LY,https://apps.apple.com/us/developer/tran-van-ly/id1454004470?uo=4,,0.0,0,0.0,0
com.hnhjob.ios,HNHKOREA JOB,https://apps.apple.com/us/app/hnhkorea-job/id1491909819?uo=4,Business,4+,21462016,10.0,2019-12-18T08:00:00Z,2019-12-18T18:30:46Z,1.0.0,0.0,USD,True,1491909818,JUNGHWAN CHOI,https://apps.apple.com/us/developer/junghwan-choi/id1491909818?uo=4,,0.0,0,0.0,0
com.square.kinos,Kino's Coffee,https://apps.apple.com/us/app/kinos-coffee/id1562051364?uo=4,Food & Drink,4+,30840832,13.0,2021-04-08T07:00:00Z,2021-07-19T21:02:52Z,1.0.578,0.0,USD,True,1143264098,Sudzy Inc.,https://apps.apple.com/us/developer/sudzy-inc/id1143264098?uo=4,https://www.kinos.coffee/,5.0,1,5.0,1
com.gotruein.kiosk,Truein Kiosk(Not for employee),https://apps.apple.com/us/app/truein-kiosk-not-for-employee/id1493367251?uo=4,Productivity,4+,168605696,10.0,2020-01-03T08:00:00Z,2021-09-20T04:33:10Z,2.5.7,0.0,USD,True,1385385658,Yugstart Technologies Private Limited,https://apps.apple.com/us/developer/yugstart-technologies-private-limited/id1385385658?uo=4,https://www.truein.com,0.0,0,0.0,0
com.midnet.ecommerce.mega,MegaStation,https://apps.apple.com/us/app/megastation/id1458763183?uo=4,Food & Drink,4+,107670528,10.0,2019-05-04T02:56:22Z,2020-07-04T09:15:57Z,6.0.2,0.0,USD,True,1436283523,mohamed elabasy,https://apps.apple.com/us/developer/mohamed-elabasy/id1436283523?uo=4,http://www.megastation.store,5.0,1,5.0,1
tw.edu.ntu.lttc.japanesegogogo2tch,LTTC日語初級題庫 2,https://apps.apple.com/us/app/lttc%E6%97%A5%E8%AA%9E%E5%88%9D%E7%B4%9A%E9%A1%8C%E5%BA%AB-2/id1129750441?uo=4,Education,4+,171330560,9.0,2016-07-13T00:20:21Z,2019-01-04T00:52:23Z,1.60,0.0,USD,True,529058990,語言訓練測驗中心(LTTC),https://apps.apple.com/us/developer/%E8%AA%9E%E8%A8%80%E8%A8%93%E7%B7%B4%E6%B8%AC%E9%A9%97%E4%B8%AD%E5%BF%83-lttc/id529058990?uo=4,,4.0,1,4.0,1
com.granavision.GuiaAlhambra,Guía Alhambra Granavisión,https://apps.apple.com/us/app/gu%C3%ADa-alhambra-granavisi%C3%B3n/id906612527?uo=4,Travel,4+,52640768,12.0,2014-09-02T19:00:44Z,2021-10-09T05:40:04Z,3.0,0.0,USD,True,906612530,Granavisión,https://apps.apple.com/us/developer/granavisi%C3%B3n/id906612530?uo=4,http://visitargranada.com,5.0,1,5.0,1
gr.myconnection.www,MyConnection,https://apps.apple.com/us/app/myconnection/id1457984545?uo=4,Business,4+,13683712,10.0,2019-04-11T12:43:47Z,2020-10-31T07:18:54Z,1.1.9,0.0,USD,True,1384368699,aboutnet,https://apps.apple.com/us/developer/aboutnet/id1384368699?uo=4,https://www.myconnection.gr,0.0,0,0.0,0
com.partner-auto-6659.aromalight,Aroma Light,https://apps.apple.com/us/app/aroma-light/id1035956839?uo=4,Business,17+,59020288,6.0,2015-10-26T04:10:19Z,2015-10-26T04:10:19Z,1.0,0.0,USD,True,1017595278,Zinnur Beymuratov,https://apps.apple.com/us/developer/zinnur-beymuratov/id1017595278?uo=4,,0.0,0,0.0,0
net.minby.sandefjord,Mitt Sandefjord,https://apps.apple.com/us/app/mitt-sandefjord/id1181315634?uo=4,Shopping,4+,37370880,8.0,2016-12-22T17:31:25Z,2019-10-23T06:03:55Z,1.0.14,0.0,USD,True,1141404310,Fits Consulting As,https://apps.apple.com/us/developer/fits-consulting-as/id1141404310?uo=4,https://www.mittsandefjord.net,0.0,0,0.0,0
app.urw.belsyrene,Bellevue Syrene,https://apps.apple.com/us/app/bellevue-syrene/id1519530834?uo=4,Travel,4+,98701312,8.0,2020-07-01T07:00:00Z,2020-09-03T13:49:31Z,1.10,0.0,USD,True,502201857,Meginet S.r.l.,https://apps.apple.com/us/developer/meginet-s-r-l/id502201857?uo=4,,0.0,0,0.0,0
com.askvideo.studioone3p2102,Audio Course for Studio One 3,https://apps.apple.com/us/app/audio-course-for-studio-one-3/id1118172162?uo=4,Music,4+,379101184,9.0,2016-05-27T22:17:42Z,2019-08-20T17:07:32Z,7.1,6.99,USD,False,368901693,ASK Video,https://apps.apple.com/us/developer/ask-video/id368901693?uo=4,http://www.ask.video,0.0,0,0.0,0
com.english.sms,Heart Touching SMS,https://apps.apple.com/us/app/heart-touching-sms/id1156359549?uo=4,Entertainment,9+,7002112,9.3,2016-09-21T22:26:14Z,2016-09-21T22:26:14Z,1.0,0.0,USD,True,1134628854,raj kumar,https://apps.apple.com/us/developer/raj-kumar/id1134628854?uo=4,,0.0,0,0.0,0
xyz.olmapp.car-logo-quiz-cars-quiz,Car Logo Quiz. Guess Car Brand,https://apps.apple.com/us/app/car-logo-quiz-guess-car-brand/id1424989434?uo=4,Games,12+,31749120,10.0,2018-08-29T11:30:44Z,2018-09-04T19:47:48Z,1.1,0.0,USD,True,1406805632,Piotr Olma,https://apps.apple.com/us/developer/piotr-olma/id1406805632?uo=4,,2.5,2,2.5,2
com.fun.free.games.word.game.wordscapes.swipe.connect.world.tour,Word Swipe Connect World Tour,https://apps.apple.com/us/app/word-swipe-connect-world-tour/id1485008877?uo=4,Games,9+,271890432,9.3,2019-11-20T08:00:00Z,2021-01-02T18:38:48Z,1.6,0.0,USD,True,1451990373,Fun Free Games LLC,https://apps.apple.com/us/developer/fun-free-games-llc/id1451990373?uo=4,https://funfreegames.io,4.66275,682,4.66275,682
be.nieldeckx.randomphoto,Photo Roulette - Random Photo,https://apps.apple.com/us/app/photo-roulette-random-photo/id1393706347?uo=4,Entertainment,4+,26519552,11.3,2018-07-09T01:44:42Z,2019-10-29T02:41:49Z,1.2,0.0,USD,True,488507501,Fanatic Development,https://apps.apple.com/us/developer/fanatic-development/id488507501?uo=4,,1.80952,21,1.80952,21
com.appkuma.custom.fefefufustore,Fefe Fufu's 雜貨店,https://apps.apple.com/us/app/fefe-fufus-%E9%9B%9C%E8%B2%A8%E5%BA%97/id1580229777?uo=4,Shopping,4+,42588160,9.0,2021-08-19T07:00:00Z,2021-08-20T01:28:55Z,3.1.0,0.0,USD,True,1580229779,Ho Yan Lesley Ying,https://apps.apple.com/us/developer/ho-yan-lesley-ying/id1580229779?uo=4,https://www.fefefufustore.com/,0.0,0,0.0,0
com.engineerbook.net,EngineerBook,https://apps.apple.com/us/app/engineerbook/id1282966104?uo=4,Social Networking,12+,100897792,10.0,2017-09-23T05:02:39Z,2018-11-21T19:14:58Z,1.1,0.0,USD,True,1040762246,Hany Ismael,https://apps.apple.com/us/developer/hany-ismael/id1040762246?uo=4,,2.0,1,2.0,1
com.afd.Autism-Demo,Autism Me,https://apps.apple.com/us/app/autism-me/id1457546106?uo=4,Medical,4+,81047552,11.4,2019-03-28T05:53:13Z,2019-04-03T01:06:51Z,1.0.1,0.0,USD,True,1441953182,Assistans för dig i Sverige AB,https://apps.apple.com/us/developer/assistans-f%C3%B6r-dig-i-sverige-ab/id1441953182?uo=4,https://www.assistansfordig.se/autismme,0.0,0,0.0,0
